time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, lambda_2, ,oil_temp2, air_temp2, water_temp2, t_inj_1, t_inj_2, sweep,
1310178.00,5500.00,nan,nan,nan,nan,nan,nan,nan,nan,4500.00,4500.00,10.00,
1310264.00,5750.00,nan,nan,nan,nan,nan,nan,nan,nan,4501.00,4501.00,10.00,
1310349.00,6000.00,nan,nan,nan,nan,nan,nan,nan,nan,4500.00,4500.00,10.00,
1372247.00,0.00,1.38,49.62,0.00,68.66,nan,nan,nan,nan,7361.60,7000.00,11.00,
1372332.00,250.00,nan,nan,nan,nan,nan,nan,nan,nan,7000.00,7000.00,11.00,
1372417.00,500.00,1.47,50.34,0.00,75.32,nan,nan,nan,nan,7327.39,7000.00,11.00,
1372502.00,750.00,1.38,49.72,0.00,68.07,nan,nan,nan,nan,7338.91,7000.00,11.00,
1372619.00,1000.00,nan,nan,nan,nan,nan,nan,nan,nan,7000.00,7000.00,11.00,
1372704.00,1250.00,1.21,48.76,0.00,65.44,nan,nan,nan,nan,7155.91,7000.00,11.00,
1372788.00,1500.00,1.47,47.72,0.00,46.53,nan,nan,nan,nan,7514.47,7000.00,11.00,
1372873.00,1750.00,0.86,50.05,0.00,69.50,1.27,49.65,0.00,66.81,6111.65,6142.98,11.00,
1372958.00,2000.00,0.89,48.66,0.00,65.89,1.41,49.48,0.00,67.79,5554.39,5938.87,11.00,
1373044.00,2250.00,0.99,49.42,0.00,67.97,1.13,49.80,0.00,67.93,5277.89,5393.34,11.00,
1373130.00,2500.00,1.11,49.29,0.00,68.54,0.96,50.55,0.00,69.35,5300.00,5385.29,11.00,
1373217.00,2750.00,1.07,49.25,0.00,68.09,0.93,50.63,0.00,68.49,5372.16,5381.46,11.00,
1373302.00,3000.00,1.17,49.49,0.00,68.21,1.00,51.14,0.00,68.17,5393.54,5386.35,11.00,
1373388.00,3250.00,1.19,49.63,0.00,69.63,1.03,52.09,0.00,68.58,5393.54,5386.75,11.00,
1373474.00,3500.00,1.10,48.92,0.00,67.04,1.00,52.92,0.00,68.94,5393.54,5378.35,11.00,
1373560.00,3750.00,1.15,49.63,0.00,69.19,1.02,54.06,0.00,70.76,5393.54,5387.42,11.00,
1373646.00,4000.00,nan,nan,nan,nan,1.10,53.91,0.00,69.75,5300.00,5390.69,11.00,
1373731.00,4250.00,nan,nan,nan,nan,nan,nan,nan,nan,5300.00,5300.00,11.00,
1373842.00,4500.00,nan,nan,nan,nan,nan,nan,nan,nan,5300.00,5300.00,11.00,
1373927.00,4750.00,nan,nan,nan,nan,nan,nan,nan,nan,5300.00,5300.00,11.00,
1374012.00,5000.00,nan,nan,nan,nan,nan,nan,nan,nan,4500.00,4500.00,11.00,
1374096.00,5250.00,nan,nan,nan,nan,nan,nan,nan,nan,4500.00,4500.00,11.00,
1374182.00,5500.00,nan,nan,nan,nan,nan,nan,nan,nan,4500.00,4500.00,11.00,
1374268.00,5750.00,nan,nan,nan,nan,nan,nan,nan,nan,4501.00,4501.00,11.00,
1374353.00,6000.00,nan,nan,nan,nan,nan,nan,nan,nan,4500.00,4500.00,11.00,
