OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle, burning
204533.00,2019-06-17 18:58:20.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.26,46.00,70.84,-101.31,41.95,-0.36,0.00,17.00,6148.64,-65.00,0.00
204633.00,2019-06-17 18:58:20.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.04,46.00,70.84,-101.13,41.95,-0.35,0.01,17.00,6148.64,-65.00,0.00
204733.00,2019-06-17 18:58:20.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.25,46.00,70.84,-101.13,41.95,-0.33,0.01,17.00,6148.64,-65.00,0.00
204833.00,2019-06-17 18:58:20.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.97,70.86,-101.13,41.95,-0.39,0.01,17.00,6148.64,-65.00,0.00
204933.00,2019-06-17 18:58:20.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.97,70.86,-101.05,41.91,-0.38,0.00,17.00,6148.64,-65.00,0.00
205033.00,2019-06-17 18:58:21.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.24,45.97,70.86,-101.05,41.91,-0.35,0.00,17.00,6148.64,-65.00,0.00
205133.00,2019-06-17 18:58:21.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,45.99,70.86,-100.94,41.91,-0.36,0.00,17.00,6148.64,-65.00,0.00
205233.00,2019-06-17 18:58:21.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.11,45.99,70.86,-100.94,41.91,-0.34,0.01,17.00,6148.64,-65.00,0.00
205333.00,2019-06-17 18:58:21.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.19,46.04,70.84,-100.94,41.83,-0.38,0.01,17.00,6148.64,-65.00,0.00
205433.00,2019-06-17 18:58:21.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,46.04,70.84,-100.65,41.83,-0.39,0.00,17.00,6148.64,-65.00,0.00
205533.00,2019-06-17 18:58:21.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.10,46.04,70.84,-100.65,41.83,-0.37,0.01,17.00,6148.64,-65.00,0.00
205633.00,2019-06-17 18:58:21.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.19,45.97,70.81,-100.65,41.83,-0.36,0.01,17.00,6148.64,-65.00,0.00
205733.00,2019-06-17 18:58:21.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.26,45.97,70.81,-100.41,41.78,-0.36,0.01,17.00,6148.64,-65.00,0.00
205833.00,2019-06-17 18:58:21.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.92,70.78,-100.41,41.78,-0.38,0.01,17.00,6148.64,-65.00,0.00
205933.00,2019-06-17 18:58:21.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.92,70.78,-100.25,41.78,-0.33,0.01,17.00,6148.64,-65.00,0.00
206033.00,2019-06-17 18:58:22.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.92,70.78,-100.25,41.78,-0.37,0.01,17.00,6148.64,-65.00,0.00
206133.00,2019-06-17 18:58:22.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.10,45.99,70.79,-100.25,41.69,-0.37,0.01,17.00,6148.64,-65.00,0.00
206233.00,2019-06-17 18:58:22.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.99,70.79,-100.12,41.69,-0.34,0.01,17.00,6148.64,-65.00,0.00
206333.00,2019-06-17 18:58:22.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.19,45.99,70.79,-100.12,41.69,-0.36,0.00,17.00,6148.64,-65.00,0.00
206433.00,2019-06-17 18:58:22.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.13,46.00,70.77,-99.99,41.69,-0.35,0.00,17.00,6148.64,-65.00,0.00
206533.00,2019-06-17 18:58:22.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,46.00,70.77,-99.99,41.69,-0.38,-0.00,17.00,6148.64,-65.00,0.00
206633.00,2019-06-17 18:58:22.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.91,70.71,-99.99,41.69,-0.34,0.00,17.00,6148.64,-65.00,0.00
206733.00,2019-06-17 18:58:22.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.10,45.91,70.71,-99.78,41.69,-0.35,0.00,17.00,6148.64,-65.00,0.00
206833.00,2019-06-17 18:58:22.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.91,70.71,-99.78,41.69,-0.36,0.00,17.00,6148.64,-65.00,0.00
206933.00,2019-06-17 18:58:22.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.99,70.67,-99.78,41.52,-0.36,0.01,17.00,6148.64,-65.00,0.00
207033.00,2019-06-17 18:58:23.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.06,45.99,70.67,-99.54,41.52,-0.38,-0.00,17.00,6148.64,-65.00,0.00
207133.00,2019-06-17 18:58:23.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.25,45.98,70.73,-99.54,41.52,-0.34,0.01,17.00,6148.64,-65.00,0.00
207233.00,2019-06-17 18:58:23.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,45.98,70.73,-99.49,41.52,-0.38,-0.00,17.00,6148.64,-65.00,0.00
207333.00,2019-06-17 18:58:23.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.09,45.98,70.73,-99.49,41.46,-0.35,-0.01,17.00,6148.64,-65.00,0.00
207433.00,2019-06-17 18:58:23.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.25,45.95,70.72,-99.49,41.46,-0.35,-0.01,17.00,6148.64,-65.00,0.00
207533.00,2019-06-17 18:58:23.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.17,45.95,70.72,-99.38,41.46,-0.38,-0.02,17.00,6148.64,-65.00,0.00
207633.00,2019-06-17 18:58:23.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.13,45.95,70.72,-99.38,41.46,-0.33,0.00,17.00,6148.64,-65.00,0.00
207733.00,2019-06-17 18:58:23.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.24,45.98,70.64,-99.13,41.41,-0.39,0.02,17.00,6148.64,-65.00,0.00
207833.00,2019-06-17 18:58:23.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.24,45.98,70.64,-99.13,41.41,-0.37,0.01,17.00,6148.64,-65.00,0.00
207933.00,2019-06-17 18:58:23.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.95,70.65,-99.13,41.41,-0.35,0.01,17.00,6148.64,-65.00,0.00
208033.00,2019-06-17 18:58:24.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.21,45.95,70.65,-99.00,41.41,-0.37,0.01,17.00,6148.64,-65.00,0.00
208133.00,2019-06-17 18:58:24.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.95,70.65,-99.00,41.37,-0.35,0.01,17.00,6148.64,-65.00,0.00
208233.00,2019-06-17 18:58:24.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.09,45.90,70.62,-99.00,41.37,-0.38,0.01,17.00,6148.64,-65.00,0.00
208333.00,2019-06-17 18:58:24.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.90,70.62,-98.86,41.37,-0.32,0.00,17.00,6148.64,-65.00,0.00
208433.00,2019-06-17 18:58:24.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,45.90,70.62,-98.86,41.37,-0.39,0.00,17.00,6148.64,-65.00,0.00
208533.00,2019-06-17 18:58:24.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.12,45.99,70.55,-98.66,41.30,-0.36,0.01,17.00,6148.64,-65.00,0.00
208633.00,2019-06-17 18:58:24.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,45.99,70.55,-98.66,41.30,-0.35,0.00,17.00,6148.64,-65.00,0.00
208733.00,2019-06-17 18:58:24.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.97,70.66,-98.66,41.30,-0.35,0.01,17.00,6148.64,-65.00,0.00
208833.00,2019-06-17 18:58:24.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.10,45.97,70.66,-98.55,41.30,-0.34,0.00,17.00,6148.64,-65.00,0.00
208933.00,2019-06-17 18:58:24.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.24,45.97,70.66,-98.55,41.27,-0.39,0.02,17.00,6148.64,-65.00,0.00
209033.00,2019-06-17 18:58:25.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.24,45.90,70.55,-98.38,41.27,-0.32,0.00,17.00,6148.64,-65.00,0.00
209133.00,2019-06-17 18:58:25.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.90,70.55,-98.38,41.27,-0.36,0.02,17.00,6148.64,-65.00,0.00
209233.00,2019-06-17 18:58:25.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.24,45.99,70.59,-98.38,41.27,-0.37,0.01,17.00,6148.64,-65.00,0.00
209333.00,2019-06-17 18:58:25.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,45.99,70.59,-98.27,41.26,-0.37,0.00,17.00,6148.64,-65.00,0.00
209433.00,2019-06-17 18:58:25.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.10,45.99,70.59,-98.27,41.26,-0.36,0.00,17.00,6148.64,-65.00,0.00
209533.00,2019-06-17 18:58:25.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.25,45.95,70.55,-98.27,41.26,-0.34,0.00,17.00,6148.64,-65.00,0.00
209633.00,2019-06-17 18:58:25.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.18,45.95,70.55,-98.08,41.26,-0.39,0.00,17.00,6148.64,-65.00,0.00
209733.00,2019-06-17 18:58:25.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,45.95,70.55,-98.08,41.13,-0.36,0.01,17.00,6148.64,-65.00,0.00
209833.00,2019-06-17 18:58:25.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.91,70.62,-97.95,41.13,-0.36,0.00,17.00,6148.64,-65.00,0.00
209933.00,2019-06-17 18:58:25.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.21,45.91,70.62,-97.95,41.13,-0.38,0.01,17.00,6148.64,-65.00,0.00
210033.00,2019-06-17 18:58:26.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.09,45.92,70.52,-97.95,41.13,-0.34,0.01,17.00,6148.64,-65.00,0.00
210133.00,2019-06-17 18:58:26.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.21,45.92,70.52,-97.82,41.05,-0.38,0.01,17.00,6148.64,-65.00,0.00
210233.00,2019-06-17 18:58:26.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.06,45.92,70.52,-97.82,41.05,-0.35,0.00,17.00,6148.64,-65.00,0.00
210333.00,2019-06-17 18:58:26.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.91,70.55,-97.63,41.05,-0.36,0.01,17.00,6148.64,-65.00,0.00
210433.00,2019-06-17 18:58:26.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.25,45.91,70.55,-97.63,41.05,-0.37,0.00,17.00,6148.64,-65.00,0.00
210533.00,2019-06-17 18:58:26.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.10,45.92,70.50,-97.63,40.96,-0.36,-0.01,17.00,6148.64,-65.00,0.00
210633.00,2019-06-17 18:58:26.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.08,45.92,70.50,-97.59,40.96,-0.37,-0.01,17.00,6148.64,-65.00,0.00
210733.00,2019-06-17 18:58:26.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.26,45.92,70.50,-97.59,40.96,-0.34,-0.01,17.00,6148.64,-65.00,0.00
210833.00,2019-06-17 18:58:26.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.17,45.98,70.53,-97.59,40.96,-0.40,-0.03,17.00,6148.64,-65.00,0.00
210933.00,2019-06-17 18:58:26.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.11,45.98,70.53,-97.39,41.01,-0.37,-0.03,17.00,6148.64,-65.00,0.00
211033.00,2019-06-17 18:58:27.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.98,70.53,-97.39,41.01,-0.35,-0.02,17.00,6148.64,-65.00,0.00
211133.00,2019-06-17 18:58:27.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.99,70.52,-97.28,41.01,-0.38,-0.02,17.00,6148.64,-65.00,0.00
211233.00,2019-06-17 18:58:27.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.09,45.99,70.52,-97.28,41.01,-0.34,-0.02,17.00,6148.64,-65.00,0.00
211333.00,2019-06-17 18:58:27.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.25,45.90,70.44,-97.28,40.95,-0.37,-0.01,17.00,6148.64,-65.00,0.00
211433.00,2019-06-17 18:58:27.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.25,45.90,70.44,-97.14,40.95,-0.37,-0.02,17.00,6148.64,-65.00,0.00
211533.00,2019-06-17 18:58:27.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.05,45.90,70.44,-97.14,40.95,-0.36,0.00,17.00,6148.64,-65.00,0.00
211633.00,2019-06-17 18:58:27.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.97,70.45,-96.92,40.95,-0.37,0.01,17.00,6148.64,-65.00,0.00
211733.00,2019-06-17 18:58:27.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.97,70.45,-96.92,40.93,-0.36,0.01,17.00,6148.64,-65.00,0.00
211833.00,2019-06-17 18:58:27.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.98,70.44,-96.92,40.93,-0.37,0.01,17.00,6148.64,-65.00,0.00
211933.00,2019-06-17 18:58:27.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.21,45.98,70.44,-96.86,40.93,-0.33,0.01,17.00,6148.64,-65.00,0.00
212033.00,2019-06-17 18:58:28.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.10,45.98,70.44,-96.86,40.93,-0.40,0.00,17.00,6148.64,-65.00,0.00
212133.00,2019-06-17 18:58:28.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,45.91,70.43,-96.86,40.87,-0.37,0.01,17.00,6148.64,-65.00,0.00
212233.00,2019-06-17 18:58:28.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.21,45.91,70.43,-96.68,40.87,-0.36,0.01,17.00,6148.64,-65.00,0.00
212333.00,2019-06-17 18:58:28.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.91,70.43,-96.68,40.87,-0.38,0.01,17.00,6148.64,-65.00,0.00
212433.00,2019-06-17 18:58:28.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.92,70.34,-96.55,40.87,-0.35,0.01,17.00,6148.64,-65.00,0.00
212533.00,2019-06-17 18:58:28.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.21,45.92,70.34,-96.55,40.80,-0.37,0.01,17.00,6148.64,-65.00,0.00
212633.00,2019-06-17 18:58:28.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.26,45.88,70.34,-96.55,40.80,-0.35,0.01,17.00,6148.64,-65.00,0.00
212733.00,2019-06-17 18:58:28.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.04,45.88,70.34,-96.43,40.80,-0.35,0.01,17.00,6148.64,-65.00,0.00
212833.00,2019-06-17 18:58:28.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.88,70.34,-96.43,40.80,-0.37,0.01,17.00,6148.64,-65.00,0.00
212933.00,2019-06-17 18:58:28.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.95,70.36,-96.37,40.75,-0.35,-0.00,17.00,6148.64,-65.00,0.00
213033.00,2019-06-17 18:58:29.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.06,45.95,70.36,-96.37,40.75,-0.37,0.01,17.00,6148.64,-65.00,0.00
213133.00,2019-06-17 18:58:29.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.25,45.86,70.38,-96.37,40.75,-0.34,0.00,17.00,6148.64,-65.00,0.00
213233.00,2019-06-17 18:58:29.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.09,45.86,70.38,-96.10,40.75,-0.38,0.01,17.00,6148.64,-65.00,0.00
213333.00,2019-06-17 18:58:29.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.19,45.86,70.38,-96.10,40.69,-0.37,0.01,17.00,6148.64,-65.00,0.00
213433.00,2019-06-17 18:58:29.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.21,45.86,70.27,-96.10,40.69,-0.36,0.01,17.00,6148.64,-65.00,0.00
213533.00,2019-06-17 18:58:29.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.86,70.27,-96.07,40.69,-0.36,0.01,17.00,6148.64,-65.00,0.00
213633.00,2019-06-17 18:58:29.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.86,70.27,-96.07,40.69,-0.34,0.01,17.00,6148.64,-65.00,0.00
213733.00,2019-06-17 18:58:29.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,45.93,70.27,-95.92,40.55,-0.36,0.02,17.00,6148.64,-65.00,0.00
213833.00,2019-06-17 18:58:29.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.26,45.93,70.27,-95.92,40.55,-0.35,0.02,17.00,6148.64,-65.00,0.00
213933.00,2019-06-17 18:58:29.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.05,45.91,70.31,-95.92,40.55,-0.34,0.01,17.00,6148.64,-65.00,0.00
214033.00,2019-06-17 18:58:30.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.91,70.31,-95.70,40.55,-0.37,0.01,17.00,6148.64,-65.00,0.00
214133.00,2019-06-17 18:58:30.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.91,70.31,-95.70,40.48,-0.36,0.01,17.00,6148.64,-65.00,0.00
214233.00,2019-06-17 18:58:30.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.92,70.24,-95.59,40.48,-0.35,0.01,17.00,6148.64,-65.00,0.00
214333.00,2019-06-17 18:58:30.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.24,45.92,70.24,-95.59,40.48,-0.31,0.00,17.00,6148.64,-65.00,0.00
214433.00,2019-06-17 18:58:30.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,45.90,70.22,-95.59,40.48,-0.38,0.01,17.00,6148.64,-65.00,0.00
214533.00,2019-06-17 18:58:30.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.19,45.90,70.22,-95.41,40.55,-0.36,0.00,17.00,6148.64,-65.00,0.00
214633.00,2019-06-17 18:58:30.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.19,45.90,70.22,-95.41,40.55,-0.36,0.01,17.00,6148.64,-65.00,0.00
214733.00,2019-06-17 18:58:30.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.98,70.23,-95.41,40.55,-0.37,0.01,17.00,6148.64,-65.00,0.00
214833.00,2019-06-17 18:58:30.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.19,45.98,70.23,-95.27,40.55,-0.33,0.01,17.00,6148.64,-65.00,0.00
214933.00,2019-06-17 18:58:30.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.25,45.98,70.23,-95.27,40.45,-0.38,0.02,17.00,6148.64,-65.00,0.00
215033.00,2019-06-17 18:58:31.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.84,70.15,-95.23,40.45,-0.33,0.00,17.00,6148.64,-65.00,0.00
215133.00,2019-06-17 18:58:31.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.84,70.15,-95.23,40.45,-0.36,0.01,17.00,6148.64,-65.00,0.00
215233.00,2019-06-17 18:58:31.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.90,70.15,-95.23,40.45,-0.36,0.01,17.00,6148.64,-65.00,0.00
215333.00,2019-06-17 18:58:31.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.90,70.15,-95.11,40.41,-0.35,0.00,17.00,6148.64,-65.00,0.00
215433.00,2019-06-17 18:58:31.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.10,45.90,70.15,-95.11,40.41,-0.37,0.01,17.00,6148.64,-65.00,0.00
215533.00,2019-06-17 18:58:31.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.88,70.22,-94.91,40.41,-0.34,0.00,17.00,6148.64,-65.00,0.00
215633.00,2019-06-17 18:58:31.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.20,45.88,70.22,-94.91,40.41,-0.39,0.01,17.00,6148.64,-65.00,0.00
215733.00,2019-06-17 18:58:31.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.19,45.85,70.16,-94.91,40.32,-0.36,0.00,17.00,6148.64,-65.00,0.00
215833.00,2019-06-17 18:58:31.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.24,45.85,70.16,-94.75,40.32,-0.36,0.01,17.00,6148.64,-65.00,0.00
215933.00,2019-06-17 18:58:31.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.85,70.16,-94.75,40.32,-0.36,0.00,17.00,6148.64,-65.00,0.00
216033.00,2019-06-17 18:58:32.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.19,45.80,70.16,-94.75,40.32,-0.34,0.01,17.00,6148.64,-65.00,0.00
216133.00,2019-06-17 18:58:32.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.17,45.80,70.16,-94.77,40.34,-0.37,0.01,17.00,6148.64,-65.00,0.00
216233.00,2019-06-17 18:58:32.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.25,45.80,70.16,-94.77,40.34,-0.34,0.01,17.00,6148.64,-65.00,0.00
216333.00,2019-06-17 18:58:32.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.07,45.90,70.13,-94.55,40.34,-0.36,0.01,17.00,6148.64,-65.00,0.00
216433.00,2019-06-17 18:58:32.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.90,70.13,-94.55,40.34,-0.37,0.01,17.00,6148.64,-65.00,0.00
216533.00,2019-06-17 18:58:32.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.21,45.80,70.05,-94.55,40.32,-0.36,0.00,17.00,6148.64,-65.00,0.00
216633.00,2019-06-17 18:58:32.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.09,45.80,70.05,-94.43,40.32,-0.36,0.01,17.00,6148.64,-65.00,0.00
216733.00,2019-06-17 18:58:32.733,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.80,70.05,-94.43,40.32,-0.34,0.00,17.00,6148.64,-65.00,0.00
216833.00,2019-06-17 18:58:32.833,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.19,45.91,70.06,-94.36,40.32,-0.41,0.00,17.00,6148.64,-65.00,0.00
216933.00,2019-06-17 18:58:32.933,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.12,45.91,70.06,-94.36,40.16,-0.37,0.01,17.00,6148.64,-65.00,0.00
217033.00,2019-06-17 18:58:33.033,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.23,45.84,70.10,-94.36,40.16,-0.35,0.01,17.00,6148.64,-65.00,0.00
217133.00,2019-06-17 18:58:33.133,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.21,45.84,70.10,-94.14,40.16,-0.37,0.01,17.00,6148.64,-65.00,0.00
217233.00,2019-06-17 18:58:33.233,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.84,70.10,-94.14,40.16,-0.35,0.00,17.00,6148.64,-65.00,0.00
217333.00,2019-06-17 18:58:33.333,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.22,45.80,70.01,-94.14,40.23,-0.38,0.01,17.00,6148.64,-65.00,0.00
217433.00,2019-06-17 18:58:33.433,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.06,45.80,70.01,-94.03,40.23,-0.34,0.01,17.00,6148.64,-65.00,0.00
217533.00,2019-06-17 18:58:33.533,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.06,45.80,70.01,-94.03,40.23,-0.36,0.01,17.00,6148.64,-65.00,0.00
217633.00,2019-06-17 18:58:33.633,0.00,91.76,0.00,1.51,0.00,1.00,1.00,22.86,4.77,12.24,45.90,70.05,-93.84,40.23,-0.38,0.00,17.00,6148.64,-65.00,0.00
