 Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us),Ignition angle
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.81,41.3,35.41,66.27,0,-0.25,16,8932,0
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.83,41.19,35.55,66.23,0,-0.25,16,8932,0
0,345.02,0,1.47,0,1,1.28,98.82,4.25,12.83,41.21,35.49,66.01,0,-0.24,16,8932,0
0,345.02,0,1.47,0,1,1.28,98.82,4.25,12.8,41.23,35.52,65.92,0,-0.25,16,8932,0
0,345.02,0,1.47,0,1,1.28,98.82,4.25,12.81,41.21,35.44,65.8,0,-0.24,16,8932,0
0,345.14,0,1.47,0,1,1.28,98.85,4.25,12.81,41.23,35.55,65.63,0,-0.24,16,8932,0
0,345.14,0,1.47,0,1,1.28,98.85,4.25,12.81,41.13,35.51,65.53,0,-0.23,16,8932,0
0,345.14,0,1.47,0,1,1.28,98.85,4.25,12.8,41.26,35.55,65.38,0,-0.23,16,8932,0
0,345.14,0,1.47,0,1,1.28,98.85,4.25,12.81,41.19,35.49,65.3,0,-0.23,16,8932,0
0,345.14,0,1.47,0,1,1.28,98.85,4.25,12.82,41.19,35.47,65.17,0,-0.23,16,8932,0
0,345.14,0,1.47,0,1,1.28,98.85,4.25,12.81,41.13,35.44,64.88,0,-0.23,16,8932,0
0,345.14,0,1.47,0,1,1.28,98.85,4.25,12.82,41.1,35.51,64.74,0,-0.24,16,8932,0
0,345.25,0,1.47,0,1,1.28,98.89,4.25,12.82,41.03,35.48,64.53,0,-0.23,16,8932,0
0,345.25,0,1.47,0,1,1.28,98.89,4.25,12.8,41.18,35.55,64.33,0,-0.23,16,8932,0
0,345.37,0,1.47,0,1,1.28,98.92,4.25,12.82,41.07,35.55,64.25,0,-0.23,16,8932,0
0,345.37,0,1.47,0,1,1.28,98.92,4.25,12.81,41.09,35.45,64.06,0,-0.23,16,8932,0
0,345.37,0,1.47,0,1,1.28,98.92,4.25,12.82,40.91,35.41,63.86,0,-0.23,16,8932,0
0,345.37,0,1.47,0,1,1.28,98.92,4.25,12.82,40.8,35.33,63.67,0,-0.22,16,8932,0
0,345.37,0,1.47,0,1,1.28,98.92,4.25,12.81,40.77,35.33,63.49,0,-0.22,16,8932,0
1.12,345.72,0,1.47,0,1,1.28,99.02,4.25,12.8,40.83,35.35,63.27,0,-0.23,16,8932,0
1.24,346.07,0,1.47,0,1,1.28,99.12,4.25,12.82,40.96,35.48,63.3,0,-0.23,16,8932,0
1.09,346.31,0,1.47,0,1,1.28,99.19,4.25,12.8,40.8,35.51,63.13,0,-0.23,16,8932,0
1.17,346.66,0,1.47,0,1,1.28,99.29,4.25,12.82,40.8,35.41,62.91,0,-0.22,16,8932,0
1.99,346.89,0,1.47,0,1,1.28,99.36,4.25,12.79,40.88,35.41,62.81,0,-0.23,16,8932,0
1.83,347.13,0,1.47,0,1,1.28,99.42,4.25,12.82,40.72,35.4,62.66,0,-0.22,16,8932,0
0,347.13,0,1.47,0,1,1.28,99.42,4.25,12.82,40.78,35.48,62.41,0,-0.23,16,8932,0
0,347.24,0,1.47,0,1,1.28,99.46,4.25,12.79,40.78,35.49,62.36,0,-0.23,16,8932,0
0,347.48,0,1.47,0,1,1.28,99.52,4.25,12.82,40.77,35.51,62.13,0,-0.22,16,8932,0
