OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
173249.00,1970-01-01 00:02:53.249,1.19,4.45,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.66,54.47,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
173406.00,1970-01-01 00:02:53.406,1.10,4.51,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.66,54.47,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
173569.00,1970-01-01 00:02:53.569,1.27,4.56,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.64,54.52,0.00,0.00,-0.52,0.08,17.00,10.00,0.00
173733.00,1970-01-01 00:02:53.733,1.14,4.62,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.64,54.52,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
173906.00,1970-01-01 00:02:53.906,1.31,4.68,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.59,54.38,0.00,0.00,-0.51,0.07,17.00,10.00,0.00
174077.00,1970-01-01 00:02:54.077,1.12,4.74,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.59,54.38,0.00,0.00,-0.51,0.07,17.00,10.00,0.00
174236.00,1970-01-01 00:02:54.236,1.24,4.80,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.61,54.34,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
174336.00,1970-01-01 00:02:54.336,1.24,4.80,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.61,54.34,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
174474.00,1970-01-01 00:02:54.474,1.17,4.86,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.61,54.34,0.00,0.00,-0.57,0.08,17.00,10.00,0.00
174614.00,1970-01-01 00:02:54.614,1.37,4.92,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.61,54.40,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
174748.00,1970-01-01 00:02:54.748,1.36,4.97,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.61,54.40,0.00,0.00,-0.52,0.08,17.00,10.00,0.00
174874.00,1970-01-01 00:02:54.874,1.63,5.03,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.64,54.37,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
175037.00,1970-01-01 00:02:55.037,1.90,5.15,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.61,54.41,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
175203.00,1970-01-01 00:02:55.203,1.88,5.21,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.61,54.41,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
175379.00,1970-01-01 00:02:55.379,1.99,5.33,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.69,54.41,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
175479.00,1970-01-01 00:02:55.479,2.17,5.38,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.69,54.41,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
175643.00,1970-01-01 00:02:55.643,2.18,5.50,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,48.59,54.52,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
175802.00,1970-01-01 00:02:55.802,2.07,5.56,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.59,54.52,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
175954.00,1970-01-01 00:02:55.954,2.12,5.68,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.63,54.37,0.00,0.00,-0.51,0.07,17.00,10.00,0.00
176134.00,1970-01-01 00:02:56.134,2.19,5.79,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.63,54.37,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
176296.00,1970-01-01 00:02:56.296,2.33,5.91,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.11,48.53,54.40,0.00,0.00,-0.51,0.07,17.00,10.00,0.00
176452.00,1970-01-01 00:02:56.452,2.38,6.03,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.53,54.40,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
176595.00,1970-01-01 00:02:56.595,2.55,6.09,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.59,54.45,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
176747.00,1970-01-01 00:02:56.747,2.64,6.20,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.59,54.45,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
176847.00,1970-01-01 00:02:56.847,2.71,6.32,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.59,54.34,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
177004.00,1970-01-01 00:02:57.004,2.80,6.44,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.59,54.34,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
177177.00,1970-01-01 00:02:57.177,2.91,6.55,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.61,54.41,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
177359.00,1970-01-01 00:02:57.359,2.88,6.73,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.61,54.41,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
177537.00,1970-01-01 00:02:57.537,3.13,6.91,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.63,54.38,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
177723.00,1970-01-01 00:02:57.723,3.11,7.02,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.63,54.38,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
177890.00,1970-01-01 00:02:57.890,3.06,7.20,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.56,54.36,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
178049.00,1970-01-01 00:02:58.049,3.10,7.31,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.56,54.36,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
178149.00,1970-01-01 00:02:58.149,3.16,7.43,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,48.66,54.40,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
178316.00,1970-01-01 00:02:58.316,3.21,7.55,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.66,54.40,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
178483.00,1970-01-01 00:02:58.483,3.41,7.72,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.11,48.64,54.34,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
178662.00,1970-01-01 00:02:58.662,3.28,7.90,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,48.64,54.34,0.00,0.00,-0.53,0.08,17.00,10.00,0.00
178849.00,1970-01-01 00:02:58.849,3.52,8.08,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.63,54.32,0.00,0.00,-0.53,0.08,17.00,10.00,0.00
179015.00,1970-01-01 00:02:59.015,3.46,8.25,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.63,54.32,0.00,0.00,-0.53,0.08,17.00,10.00,0.00
179190.00,1970-01-01 00:02:59.190,3.65,8.43,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.66,54.40,0.00,0.00,-0.52,0.08,17.00,10.00,0.00
179361.00,1970-01-01 00:02:59.361,3.62,8.60,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.66,54.40,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
179549.00,1970-01-01 00:02:59.549,3.75,8.78,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.59,54.32,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
179649.00,1970-01-01 00:02:59.649,3.74,8.89,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.59,54.32,0.00,0.00,-0.59,0.08,17.00,10.00,0.00
179815.00,1970-01-01 00:02:59.815,3.66,9.07,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.63,54.30,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
179957.00,1970-01-01 00:02:59.957,3.65,9.19,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,48.63,54.30,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
180142.00,1970-01-01 00:03:00.142,3.76,9.36,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.68,54.26,0.00,0.00,-0.56,0.09,17.00,10.00,0.00
180346.00,1970-01-01 00:03:00.346,3.82,9.60,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.68,54.26,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
180532.00,1970-01-01 00:03:00.532,3.84,9.83,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.57,54.28,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
180711.00,1970-01-01 00:03:00.711,3.75,10.01,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.59,54.26,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
180891.00,1970-01-01 00:03:00.891,3.93,10.18,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.11,48.59,54.26,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
180991.00,1970-01-01 00:03:00.991,3.95,10.30,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.53,54.21,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
181131.00,1970-01-01 00:03:01.131,3.87,10.47,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.53,54.21,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
181300.00,1970-01-01 00:03:01.300,3.96,10.65,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.55,54.25,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
181475.00,1970-01-01 00:03:01.475,3.85,10.83,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.55,54.25,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
181644.00,1970-01-01 00:03:01.644,4.05,11.00,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.59,54.25,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
181816.00,1970-01-01 00:03:01.816,4.09,11.24,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.59,54.25,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
181990.00,1970-01-01 00:03:01.990,4.04,11.41,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.52,54.23,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
182159.00,1970-01-01 00:03:02.159,4.22,11.59,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.52,54.23,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
182315.00,1970-01-01 00:03:02.315,4.25,11.82,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.57,54.21,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
182415.00,1970-01-01 00:03:02.415,4.25,11.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.57,54.21,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
182547.00,1970-01-01 00:03:02.547,4.35,12.05,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.57,54.21,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
182723.00,1970-01-01 00:03:02.723,4.37,12.29,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.61,54.23,0.00,0.00,-0.58,0.08,17.00,10.00,0.00
182898.00,1970-01-01 00:03:02.898,4.45,12.52,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.66,54.23,0.00,0.00,-0.58,0.08,17.00,10.00,0.00
183081.00,1970-01-01 00:03:03.081,4.32,12.70,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.66,54.23,0.00,0.00,-0.58,0.08,17.00,10.00,0.00
183250.00,1970-01-01 00:03:03.250,4.30,12.93,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.71,54.20,0.00,0.00,-0.58,0.08,17.00,10.00,0.00
183407.00,1970-01-01 00:03:03.407,4.46,13.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.71,54.20,0.00,0.00,-0.57,0.08,17.00,10.00,0.00
183548.00,1970-01-01 00:03:03.548,4.41,13.28,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.59,54.13,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
183648.00,1970-01-01 00:03:03.648,4.41,13.40,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,48.59,54.13,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
183813.00,1970-01-01 00:03:03.813,4.52,13.63,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.72,54.20,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
183970.00,1970-01-01 00:03:03.970,4.66,13.81,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.72,54.20,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
184126.00,1970-01-01 00:03:04.126,4.66,14.04,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.69,54.19,0.00,0.00,-0.53,0.08,17.00,10.00,0.00
184283.00,1970-01-01 00:03:04.283,4.49,14.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.69,54.19,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
184459.00,1970-01-01 00:03:04.459,4.48,14.45,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.62,54.23,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
184610.00,1970-01-01 00:03:04.610,4.53,14.63,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.62,54.23,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
184795.00,1970-01-01 00:03:04.795,4.54,14.86,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.66,54.12,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
184935.00,1970-01-01 00:03:04.935,4.38,15.04,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.66,54.12,0.00,0.00,-0.57,0.08,17.00,10.00,0.00
185111.00,1970-01-01 00:03:05.111,4.38,15.27,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.68,54.18,0.00,0.00,-0.57,0.08,17.00,10.00,0.00
185233.00,1970-01-01 00:03:05.233,4.37,15.39,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.68,54.18,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
185378.00,1970-01-01 00:03:05.378,4.51,15.57,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.66,54.16,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
185537.00,1970-01-01 00:03:05.537,4.48,15.80,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.66,54.16,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
185688.00,1970-01-01 00:03:05.688,4.30,15.98,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.71,54.16,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
185812.00,1970-01-01 00:03:05.812,4.28,16.09,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.71,54.16,0.00,0.00,-0.57,0.08,17.00,10.00,0.00
185958.00,1970-01-01 00:03:05.958,4.38,16.27,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.66,54.10,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
186058.00,1970-01-01 00:03:06.058,4.36,16.38,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.66,54.10,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
186170.00,1970-01-01 00:03:06.170,4.33,16.50,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.66,54.10,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
186298.00,1970-01-01 00:03:06.298,4.20,16.68,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.68,54.14,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
186421.00,1970-01-01 00:03:06.421,4.32,16.85,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.68,54.14,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
186552.00,1970-01-01 00:03:06.552,4.34,16.97,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.71,54.18,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
186702.00,1970-01-01 00:03:06.702,4.16,17.15,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.71,54.18,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
186874.00,1970-01-01 00:03:06.874,4.16,17.38,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,48.73,54.23,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
186997.00,1970-01-01 00:03:06.997,4.12,17.50,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.73,54.23,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
187128.00,1970-01-01 00:03:07.128,4.25,17.67,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.62,54.12,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
187228.00,1970-01-01 00:03:07.228,4.23,17.79,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.62,54.12,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
187393.00,1970-01-01 00:03:07.393,4.04,17.96,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,48.70,54.05,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
187551.00,1970-01-01 00:03:07.551,4.15,18.14,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.11,48.70,54.05,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
187704.00,1970-01-01 00:03:07.704,4.00,18.32,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.70,54.26,0.00,0.00,-0.58,0.08,17.00,10.00,0.00
187846.00,1970-01-01 00:03:07.846,4.64,18.55,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.70,54.26,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
188003.00,1970-01-01 00:03:08.003,4.41,18.67,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.76,54.14,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
188187.00,1970-01-01 00:03:08.187,4.22,18.90,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.76,54.14,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
188329.00,1970-01-01 00:03:08.329,4.00,19.08,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.59,53.96,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
188429.00,1970-01-01 00:03:08.429,3.97,19.19,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.59,53.96,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
188596.00,1970-01-01 00:03:08.596,4.06,19.37,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.59,54.01,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
188765.00,1970-01-01 00:03:08.765,3.89,19.54,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.59,54.01,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
188907.00,1970-01-01 00:03:08.907,3.96,19.72,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.52,54.00,0.00,0.00,-0.59,0.08,17.00,10.00,0.00
189007.00,1970-01-01 00:03:09.007,3.83,19.78,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.52,54.00,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
189126.00,1970-01-01 00:03:09.126,3.92,19.95,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,48.52,54.00,0.00,0.00,-0.53,0.08,17.00,10.00,0.00
189284.00,1970-01-01 00:03:09.284,3.89,20.07,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.53,53.98,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
189422.00,1970-01-01 00:03:09.422,3.77,20.25,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.53,53.98,0.00,0.00,-0.59,0.07,17.00,10.00,0.00
189563.00,1970-01-01 00:03:09.563,3.74,20.36,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.57,54.05,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
189663.00,1970-01-01 00:03:09.663,3.78,20.48,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.57,54.05,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
189779.00,1970-01-01 00:03:09.779,3.74,20.60,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.57,54.05,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
189925.00,1970-01-01 00:03:09.925,3.87,20.77,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.57,54.05,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
190066.00,1970-01-01 00:03:10.066,3.85,20.89,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.59,54.00,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
190231.00,1970-01-01 00:03:10.231,3.70,21.07,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.59,54.00,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
190358.00,1970-01-01 00:03:10.358,3.80,21.24,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.56,53.98,0.00,0.00,-0.52,0.08,17.00,10.00,0.00
190486.00,1970-01-01 00:03:10.486,3.75,21.36,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.56,53.98,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
190691.00,1970-01-01 00:03:10.691,3.63,21.53,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.57,53.98,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
190877.00,1970-01-01 00:03:10.877,3.56,21.77,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.57,53.98,0.00,0.00,-0.50,0.08,17.00,10.00,0.00
190977.00,1970-01-01 00:03:10.977,3.69,21.83,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.56,54.02,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
191141.00,1970-01-01 00:03:11.141,3.52,22.00,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.56,54.02,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
191283.00,1970-01-01 00:03:11.283,3.65,22.18,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.51,53.98,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
191440.00,1970-01-01 00:03:11.440,3.66,22.30,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.51,53.98,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
191596.00,1970-01-01 00:03:11.596,3.51,22.47,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,48.59,53.98,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
191770.00,1970-01-01 00:03:11.770,4.10,22.70,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.59,53.98,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
191955.00,1970-01-01 00:03:11.955,3.64,22.88,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.53,54.01,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
192128.00,1970-01-01 00:03:12.128,3.62,23.06,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.53,54.01,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
192228.00,1970-01-01 00:03:12.228,3.45,23.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.63,53.98,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
192347.00,1970-01-01 00:03:12.347,3.42,23.23,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.63,53.98,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
192516.00,1970-01-01 00:03:12.516,3.48,23.41,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.55,53.93,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
192697.00,1970-01-01 00:03:12.697,3.32,23.58,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.55,53.93,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
192876.00,1970-01-01 00:03:12.876,3.43,23.76,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.48,53.91,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
193053.00,1970-01-01 00:03:13.053,2.59,23.82,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.48,53.91,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
193236.00,1970-01-01 00:03:13.236,2.14,23.88,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.44,53.89,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
193409.00,1970-01-01 00:03:13.409,1.79,23.99,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.44,53.89,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
193597.00,1970-01-01 00:03:13.597,1.72,24.05,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.46,53.85,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
193798.00,1970-01-01 00:03:13.798,1.66,24.17,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.46,53.85,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
193972.00,1970-01-01 00:03:13.972,1.64,24.23,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.48,53.87,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
194159.00,1970-01-01 00:03:14.159,1.60,24.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.48,53.88,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
194343.00,1970-01-01 00:03:14.343,1.59,24.40,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.48,53.88,0.00,0.00,-0.57,0.08,17.00,10.00,0.00
194528.00,1970-01-01 00:03:14.528,1.58,24.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.41,53.91,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
194690.00,1970-01-01 00:03:14.690,1.55,24.58,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.48,53.88,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
194826.00,1970-01-01 00:03:14.826,1.55,24.64,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.48,53.88,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
194926.00,1970-01-01 00:03:14.926,1.55,24.64,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.48,53.88,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
