OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
15235.00,2019-04-29 13:52:15.235,3.49,19.37,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.24,47.27,51.10,1372.05,0.00,-0.58,0.06,17.00,10.00,0.00
15335.00,2019-04-29 13:52:15.335,3.50,19.49,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.27,47.29,50.97,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
15435.00,2019-04-29 13:52:15.435,3.62,19.54,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.25,47.29,50.97,1372.05,0.00,-0.60,0.05,17.00,10.00,0.00
15535.00,2019-04-29 13:52:15.535,3.59,19.66,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.28,47.29,50.97,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
15635.00,2019-04-29 13:52:15.635,3.59,19.78,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.28,47.29,51.10,1372.05,0.00,-0.53,0.06,17.00,10.00,0.00
15735.00,2019-04-29 13:52:15.735,3.45,19.84,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.21,47.29,51.10,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
15835.00,2019-04-29 13:52:15.835,3.40,19.95,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.26,47.29,51.10,1372.05,0.00,-0.52,0.05,17.00,10.00,0.00
15935.00,2019-04-29 13:52:15.935,3.40,20.07,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.25,47.31,51.05,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
16035.00,2019-04-29 13:52:16.035,3.53,20.13,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.21,47.31,51.05,1372.05,0.00,-0.56,0.05,17.00,10.00,0.00
16135.00,2019-04-29 13:52:16.135,3.47,20.25,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.28,47.24,51.10,1372.05,0.00,-0.55,0.05,17.00,10.00,0.00
16235.00,2019-04-29 13:52:16.235,3.33,20.31,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.21,47.24,51.10,1372.05,0.00,-0.57,0.05,17.00,10.00,0.00
16335.00,2019-04-29 13:52:16.335,3.35,20.42,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.25,47.24,51.10,1372.05,0.00,-0.52,0.05,17.00,10.00,0.00
16435.00,2019-04-29 13:52:16.435,3.45,20.48,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.23,47.24,51.20,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
16535.00,2019-04-29 13:52:16.535,3.41,20.60,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.23,47.24,51.20,1372.05,0.00,-0.56,0.05,17.00,10.00,0.00
16635.00,2019-04-29 13:52:16.635,3.42,20.72,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.23,47.30,51.17,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
16735.00,2019-04-29 13:52:16.735,3.27,20.77,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.22,47.30,51.17,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
16835.00,2019-04-29 13:52:16.835,3.25,20.89,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.27,47.30,51.17,1372.05,0.00,-0.53,0.05,17.00,10.00,0.00
16935.00,2019-04-29 13:52:16.935,3.41,20.95,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.21,47.34,51.14,1372.05,0.00,-0.61,0.06,17.00,10.00,0.00
17035.00,2019-04-29 13:52:17.035,3.39,21.07,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.25,47.34,51.14,1372.05,0.00,-0.51,0.05,17.00,10.00,0.00
17135.00,2019-04-29 13:52:17.135,3.38,21.18,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.25,47.34,51.14,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
17235.00,2019-04-29 13:52:17.235,3.26,21.24,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.21,47.30,51.13,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
17335.00,2019-04-29 13:52:17.335,3.22,21.36,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.27,47.30,51.13,1372.05,0.00,-0.54,0.06,17.00,10.00,0.00
17435.00,2019-04-29 13:52:17.435,3.34,21.42,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.22,47.24,51.10,1372.05,0.00,-0.58,0.06,17.00,10.00,0.00
17535.00,2019-04-29 13:52:17.535,3.35,21.53,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.13,47.24,51.10,1372.05,0.00,-0.53,0.06,17.00,10.00,0.00
17635.00,2019-04-29 13:52:17.635,3.19,21.59,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.22,47.24,51.10,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
17735.00,2019-04-29 13:52:17.735,3.14,21.71,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.23,47.27,51.13,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
17835.00,2019-04-29 13:52:17.835,3.30,21.77,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.23,47.27,51.13,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
17935.00,2019-04-29 13:52:17.935,3.27,21.89,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.21,47.16,51.12,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
18035.00,2019-04-29 13:52:18.035,3.10,21.94,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.26,47.16,51.12,1372.05,0.00,-0.54,0.06,17.00,10.00,0.00
18135.00,2019-04-29 13:52:18.135,3.10,22.06,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.21,47.16,51.12,1372.05,0.00,-0.60,0.06,17.00,10.00,0.00
18235.00,2019-04-29 13:52:18.235,3.22,22.12,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.24,47.22,51.07,1372.05,0.00,-0.52,0.06,17.00,10.00,0.00
18335.00,2019-04-29 13:52:18.335,3.17,22.24,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.25,47.22,51.07,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
18435.00,2019-04-29 13:52:18.435,3.03,22.30,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.20,47.22,51.07,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
18535.00,2019-04-29 13:52:18.535,3.04,22.41,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.27,47.14,51.12,1372.05,0.00,-0.56,0.05,17.00,10.00,0.00
18635.00,2019-04-29 13:52:18.635,3.15,22.47,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.22,47.14,51.12,1372.05,0.00,-0.60,0.05,17.00,10.00,0.00
18735.00,2019-04-29 13:52:18.735,3.15,22.59,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.24,47.13,51.09,1372.05,0.00,-0.53,0.05,17.00,10.00,0.00
18835.00,2019-04-29 13:52:18.835,3.01,22.65,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.23,47.13,51.09,1372.05,0.00,-0.56,0.05,17.00,10.00,0.00
18935.00,2019-04-29 13:52:18.935,3.14,22.70,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.21,47.13,51.09,1372.05,0.00,-0.57,0.04,17.00,10.00,0.00
19035.00,2019-04-29 13:52:19.035,3.13,22.82,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.24,47.14,51.08,1372.05,0.00,-0.56,0.05,17.00,10.00,0.00
19135.00,2019-04-29 13:52:19.135,3.14,22.94,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.22,47.14,51.08,1372.05,0.00,-0.57,0.05,17.00,10.00,0.00
19235.00,2019-04-29 13:52:19.235,2.99,23.00,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.25,47.14,51.05,1372.05,0.00,-0.53,0.05,17.00,10.00,0.00
19335.00,2019-04-29 13:52:19.335,3.10,23.06,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.19,47.14,51.05,1372.05,0.00,-0.56,0.04,17.00,10.00,0.00
19435.00,2019-04-29 13:52:19.435,3.09,23.17,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.23,47.14,51.05,1372.05,0.00,-0.52,0.05,17.00,10.00,0.00
19535.00,2019-04-29 13:52:19.535,2.95,23.23,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.23,47.22,51.12,1372.05,0.00,-0.54,0.05,17.00,10.00,0.00
19635.00,2019-04-29 13:52:19.635,2.92,23.35,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.20,47.22,51.12,1372.05,0.00,-0.57,0.04,17.00,10.00,0.00
19735.00,2019-04-29 13:52:19.735,3.05,23.41,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.27,47.22,51.12,1372.05,0.00,-0.55,0.05,17.00,10.00,0.00
19835.00,2019-04-29 13:52:19.835,2.90,23.47,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.21,47.14,51.12,1372.05,0.00,-0.58,0.04,17.00,10.00,0.00
19935.00,2019-04-29 13:52:19.935,2.89,23.58,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.22,47.14,51.12,1372.05,0.00,-0.53,0.05,17.00,10.00,0.00
20035.00,2019-04-29 13:52:20.035,3.00,23.64,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.23,47.13,51.14,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
20135.00,2019-04-29 13:52:20.135,2.97,23.76,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.20,47.13,51.14,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
20235.00,2019-04-29 13:52:20.235,2.84,23.82,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.23,47.13,51.14,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
20335.00,2019-04-29 13:52:20.335,2.95,23.88,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.21,47.20,51.14,1372.05,0.00,-0.58,0.06,17.00,10.00,0.00
20435.00,2019-04-29 13:52:20.435,2.90,23.99,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.25,47.20,51.14,1372.05,0.00,-0.53,0.06,17.00,10.00,0.00
20535.00,2019-04-29 13:52:20.535,2.77,24.05,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.15,47.20,51.14,1372.05,0.00,-0.59,0.06,17.00,10.00,0.00
20635.00,2019-04-29 13:52:20.635,2.89,24.11,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.23,47.18,51.19,1372.05,0.00,-0.51,0.06,17.00,10.00,0.00
20735.00,2019-04-29 13:52:20.735,2.88,24.23,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.23,47.18,51.19,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
20835.00,2019-04-29 13:52:20.835,2.74,24.28,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.19,47.20,51.20,1372.05,0.00,-0.58,0.06,17.00,10.00,0.00
20935.00,2019-04-29 13:52:20.935,2.87,24.34,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.28,47.20,51.20,1372.05,0.00,-0.58,0.06,17.00,10.00,0.00
21035.00,2019-04-29 13:52:21.035,2.87,24.46,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.25,47.20,51.20,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
21135.00,2019-04-29 13:52:21.135,2.72,24.52,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.25,47.22,51.17,1372.05,0.00,-0.52,0.06,17.00,10.00,0.00
21235.00,2019-04-29 13:52:21.235,2.87,24.58,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.24,47.22,51.17,1372.05,0.00,-0.59,0.06,17.00,10.00,0.00
21335.00,2019-04-29 13:52:21.335,2.87,24.69,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.24,47.18,51.20,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
21435.00,2019-04-29 13:52:21.435,2.71,24.75,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.26,47.18,51.20,1372.05,0.00,-0.53,0.07,17.00,10.00,0.00
21535.00,2019-04-29 13:52:21.535,2.83,24.81,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.23,47.18,51.20,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
21635.00,2019-04-29 13:52:21.635,2.67,24.87,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.25,47.20,51.27,1372.05,0.00,-0.53,0.06,17.00,10.00,0.00
21735.00,2019-04-29 13:52:21.735,2.67,24.99,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.22,47.20,51.27,1372.05,0.00,-0.60,0.06,17.00,10.00,0.00
21835.00,2019-04-29 13:52:21.835,2.78,25.05,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.26,47.20,51.27,1372.05,0.00,-0.52,0.06,17.00,10.00,0.00
21935.00,2019-04-29 13:52:21.935,2.63,25.10,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.20,47.23,51.19,1372.05,0.00,-0.52,0.06,17.00,10.00,0.00
22035.00,2019-04-29 13:52:22.035,2.78,25.16,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.20,47.23,51.19,1372.05,0.00,-0.58,0.06,17.00,10.00,0.00
22135.00,2019-04-29 13:52:22.135,2.73,25.28,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.28,47.23,51.23,1372.05,0.00,-0.52,0.06,17.00,10.00,0.00
22235.00,2019-04-29 13:52:22.235,2.59,25.34,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.22,47.23,51.23,1372.05,0.00,-0.53,0.06,17.00,10.00,0.00
22335.00,2019-04-29 13:52:22.335,2.70,25.40,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.27,47.23,51.23,1372.05,0.00,-0.51,0.06,17.00,10.00,0.00
22435.00,2019-04-29 13:52:22.435,2.56,25.46,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.23,47.16,51.17,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
22535.00,2019-04-29 13:52:22.535,2.53,25.57,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.18,47.16,51.17,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
22635.00,2019-04-29 13:52:22.635,2.65,25.63,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.25,47.16,51.25,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
22735.00,2019-04-29 13:52:22.735,2.52,25.69,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.22,47.16,51.25,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
22835.00,2019-04-29 13:52:22.835,2.63,25.75,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.23,47.16,51.25,1372.05,0.00,-0.53,0.06,17.00,10.00,0.00
22935.00,2019-04-29 13:52:22.935,2.60,25.86,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.22,47.27,51.23,1372.05,0.00,-0.59,0.06,17.00,10.00,0.00
23035.00,2019-04-29 13:52:23.035,2.47,25.92,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.25,47.27,51.23,1372.05,0.00,-0.52,0.06,17.00,10.00,0.00
23135.00,2019-04-29 13:52:23.135,2.60,25.98,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.22,47.27,51.23,1372.05,0.00,-0.54,0.06,17.00,10.00,0.00
23235.00,2019-04-29 13:52:23.235,2.44,26.04,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.21,47.18,51.23,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
23335.00,2019-04-29 13:52:23.335,2.58,26.10,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.27,47.18,51.23,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
23435.00,2019-04-29 13:52:23.435,2.44,26.16,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.19,47.14,51.17,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
23535.00,2019-04-29 13:52:23.535,2.43,26.27,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.25,47.14,51.17,1372.05,0.00,-0.51,0.06,17.00,10.00,0.00
23635.00,2019-04-29 13:52:23.635,2.56,26.33,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.24,47.14,51.17,1372.05,0.00,-0.55,0.07,17.00,10.00,0.00
23735.00,2019-04-29 13:52:23.735,2.42,26.39,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.21,47.20,51.28,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
23835.00,2019-04-29 13:52:23.835,2.55,26.45,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.25,47.20,51.28,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
23935.00,2019-04-29 13:52:23.935,2.39,26.51,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.22,47.13,51.25,1372.05,0.00,-0.59,0.06,17.00,10.00,0.00
24035.00,2019-04-29 13:52:24.035,2.51,26.57,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.23,47.13,51.25,1372.05,0.00,-0.54,0.06,17.00,10.00,0.00
24135.00,2019-04-29 13:52:24.135,2.51,26.68,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.22,47.13,51.25,1372.05,0.00,-0.60,0.06,17.00,10.00,0.00
24235.00,2019-04-29 13:52:24.235,2.35,26.74,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.20,47.14,51.25,1372.05,0.00,-0.52,0.06,17.00,10.00,0.00
24335.00,2019-04-29 13:52:24.335,2.47,26.80,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.22,47.14,51.25,1372.05,0.00,-0.54,0.06,17.00,10.00,0.00
24435.00,2019-04-29 13:52:24.435,2.34,26.86,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.21,47.14,51.25,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
24535.00,2019-04-29 13:52:24.535,2.46,26.92,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.27,47.20,51.23,1372.05,0.00,-0.54,0.06,17.00,10.00,0.00
24635.00,2019-04-29 13:52:24.635,2.29,26.98,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.20,47.20,51.23,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
24735.00,2019-04-29 13:52:24.735,2.42,27.04,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.25,47.18,51.23,1372.05,0.00,-0.52,0.06,17.00,10.00,0.00
24835.00,2019-04-29 13:52:24.835,2.30,27.09,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.24,47.18,51.23,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
24935.00,2019-04-29 13:52:24.935,2.39,27.15,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.19,47.18,51.23,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
25035.00,2019-04-29 13:52:25.035,2.37,27.27,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.25,47.13,51.21,1372.05,0.00,-0.55,0.07,17.00,10.00,0.00
25135.00,2019-04-29 13:52:25.135,2.21,27.33,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.22,47.13,51.21,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
25235.00,2019-04-29 13:52:25.235,2.32,27.39,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.24,47.13,51.30,1372.05,0.00,-0.53,0.06,17.00,10.00,0.00
25335.00,2019-04-29 13:52:25.335,2.19,27.44,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.22,47.13,51.30,1372.05,0.00,-0.60,0.06,17.00,10.00,0.00
25435.00,2019-04-29 13:52:25.435,2.29,27.50,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.25,47.13,51.30,1372.05,0.00,-0.53,0.06,17.00,10.00,0.00
25535.00,2019-04-29 13:52:25.535,2.14,27.56,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.22,47.16,51.23,1372.05,0.00,-0.55,0.07,17.00,10.00,0.00
25635.00,2019-04-29 13:52:25.635,2.28,27.62,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.21,47.16,51.23,1372.05,0.00,-0.58,0.06,17.00,10.00,0.00
25735.00,2019-04-29 13:52:25.735,2.14,27.68,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.27,47.16,51.23,1372.05,0.00,-0.54,0.06,17.00,10.00,0.00
25835.00,2019-04-29 13:52:25.835,2.24,27.74,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.19,47.09,51.26,1372.05,0.00,-0.57,0.06,17.00,10.00,0.00
25935.00,2019-04-29 13:52:25.935,2.11,27.80,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.25,47.09,51.26,1372.05,0.00,-0.52,0.06,17.00,10.00,0.00
26035.00,2019-04-29 13:52:26.035,2.26,27.85,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.24,47.18,51.25,1372.05,0.00,-0.55,0.06,17.00,10.00,0.00
26135.00,2019-04-29 13:52:26.135,2.10,27.91,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.24,47.18,51.25,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
26235.00,2019-04-29 13:52:26.235,2.22,27.97,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.22,47.18,51.25,1372.05,0.00,-0.56,0.06,17.00,10.00,0.00
26335.00,2019-04-29 13:52:26.335,2.10,28.03,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.22,47.13,51.28,1372.05,0.00,-0.58,0.06,17.00,10.00,0.00
26435.00,2019-04-29 13:52:26.435,2.23,28.09,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.24,47.13,51.28,1372.05,0.00,-0.53,0.06,17.00,10.00,0.00
26535.00,2019-04-29 13:52:26.535,2.07,28.15,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.18,47.11,51.33,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
26635.00,2019-04-29 13:52:26.635,2.22,28.21,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.26,47.11,51.33,1372.05,0.00,-0.51,0.06,1.00,10.00,0.00
26735.00,2019-04-29 13:52:26.735,2.06,28.26,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.26,47.11,51.33,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
26835.00,2019-04-29 13:52:26.835,2.17,28.32,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,47.13,51.21,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
26935.00,2019-04-29 13:52:26.935,2.04,28.38,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,47.13,51.21,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
27035.00,2019-04-29 13:52:27.035,2.17,28.44,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,47.13,51.21,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
27135.00,2019-04-29 13:52:27.135,1.98,28.50,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,47.13,51.25,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
27235.00,2019-04-29 13:52:27.235,2.12,28.56,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.25,47.13,51.25,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
27335.00,2019-04-29 13:52:27.335,1.99,28.62,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.25,47.12,51.26,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
27435.00,2019-04-29 13:52:27.435,2.08,28.67,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.27,47.12,51.26,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
27535.00,2019-04-29 13:52:27.535,1.93,28.73,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.22,47.12,51.26,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
27635.00,2019-04-29 13:52:27.635,2.07,28.79,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.23,47.24,51.23,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
27735.00,2019-04-29 13:52:27.735,1.90,28.85,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.24,47.24,51.23,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
27835.00,2019-04-29 13:52:27.835,2.01,28.91,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.27,47.16,51.21,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
27935.00,2019-04-29 13:52:27.935,2.01,28.91,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.26,47.16,51.21,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
28035.00,2019-04-29 13:52:28.035,1.88,28.97,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,47.16,51.21,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
28135.00,2019-04-29 13:52:28.135,1.98,29.02,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.28,47.16,51.19,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
28235.00,2019-04-29 13:52:28.235,1.83,29.08,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,47.16,51.19,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
28335.00,2019-04-29 13:52:28.335,1.96,29.14,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,47.16,51.19,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
28435.00,2019-04-29 13:52:28.435,1.79,29.20,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,47.09,51.23,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
28535.00,2019-04-29 13:52:28.535,1.93,29.26,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.25,47.09,51.23,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
28635.00,2019-04-29 13:52:28.635,1.78,29.32,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.27,47.13,51.21,1372.05,0.00,-0.55,0.07,1.00,10.00,0.00
28735.00,2019-04-29 13:52:28.735,1.89,29.38,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,47.13,51.21,1372.05,0.00,-0.56,0.07,1.00,10.00,0.00
28835.00,2019-04-29 13:52:28.835,1.89,29.38,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.27,47.13,51.21,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
28935.00,2019-04-29 13:52:28.935,1.77,29.43,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.24,47.09,51.16,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
29035.00,2019-04-29 13:52:29.035,1.88,29.49,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.26,47.09,51.16,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
29135.00,2019-04-29 13:52:29.135,1.73,29.55,0.00,0.25,0.00,0.00,1.00,999.00,0.00,12.26,47.11,51.21,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
29235.00,2019-04-29 13:52:29.235,1.87,29.61,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,47.11,51.21,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
